date,genotype,male treatment,3-way mating pattern,population,plate #,order,male,female,mating pattern,"diet treatment of pair, F xM FOR DISASSORT",FEMALE DIET ,MALE DIET,binary,CL,CD
3/22/2013,Canton-S,10,4.way,1,2,6,R,R,assortative,Starch,Starch,Starch,1,39,NA
3/22/2013,Canton-S,10,4.way,1,2,8,R,R,assortative,Starch,Starch,Starch,1,51,NA
3/22/2013,Canton-S,10,4.way,1,2,9,R,R,assortative,Starch,Starch,Starch,1,59,NA
9/5/2013,Canton-S,20,4.way,1,1,3,L,L,assortative,Starch,Starch,Starch,1,21,12
9/5/2013,Canton-S,20,4.way,1,1,4,L,L,assortative,Starch,Starch,Starch,1,23,19
9/5/2013,Canton-S,20,4.way,1,2,1,L,L,assortative,Starch,Starch,Starch,1,NA,NA
9/5/2013,Canton-S,20,4.way,1,2,2,L,L,assortative,Starch,Starch,Starch,1,NA,NA
9/5/2013,Canton-S,20,4.way,1,2,3,L,L,assortative,Starch,Starch,Starch,1,NA,NA
9/5/2013,Canton-S,20,4.way,1,2,4,L,L,assortative,Starch,Starch,Starch,1,NA,NA
9/5/2013,Canton-S,20,4.way,1,2,5,L,L,assortative,Starch,Starch,Starch,1,NA,NA
9/5/2013,Canton-S,20,4.way,1,2,7,L,L,assortative,Starch,Starch,Starch,1,23,30
9/5/2013,Canton-S,20,4.way,1,2,10,L,L,assortative,Starch,Starch,Starch,1,23,NA
9/5/2013,Canton-S,20,4.way,1,2,11,L,L,assortative,Starch,Starch,Starch,1,26,NA
9/5/2013,Canton-S,20,4.way,1,2,13,L,L,assortative,Starch,Starch,Starch,1,27,NA
9/5/2013,Canton-S,20,4.way,1,3,6,L,L,assortative,Starch,Starch,Starch,1,16,16
9/5/2013,Canton-S,20,4.way,1,3,7,L,L,assortative,Starch,Starch,Starch,1,18,32
9/5/2013,Canton-S,20,4.way,1,3,10,L,L,assortative,Starch,Starch,Starch,1,27,18
9/5/2013,Canton-S,20,4.way,1,3,14,L,L,assortative,Starch,Starch,Starch,1,35,21
9/5/2013,Canton-S,20,4.way,1,4,2,L,L,assortative,Starch,Starch,Starch,1,NA,NA
9/5/2013,Canton-S,20,4.way,1,4,9,L,L,assortative,Starch,Starch,Starch,1,28,26
9/5/2013,Canton-S,20,4.way,1,4,11,L,L,assortative,Starch,Starch,Starch,1,33,26
9/5/2013,Canton-S,20,4.way,1,4,13,L,L,assortative,Starch,Starch,Starch,1,37,20
9/5/2013,Canton-S,20,4.way,1,4,15,L,L,assortative,Starch,Starch,Starch,1,48,NA
9/5/2013,Canton-S,20,4.way,1,4,16,L,L,assortative,Starch,Starch,Starch,1,49,NA
9/5/2013,Canton-S,20,4.way,1,4,18,L,L,assortative,Starch,Starch,Starch,1,5,NA
9/12/2013,Canton-S,20,4.way,2,3,2,R,R,assortative,Starch,Starch,Starch,1,7,19
9/12/2013,Canton-S,20,4.way,2,3,4,R,R,assortative,Starch,Starch,Starch,1,10,12
9/12/2013,Canton-S,20,4.way,2,3,7,R,R,assortative,Starch,Starch,Starch,1,13,24
9/12/2013,Canton-S,20,4.way,2,3,9,R,R,assortative,Starch,Starch,Starch,1,15,14
9/12/2013,Canton-S,20,4.way,2,3,10,R,R,assortative,Starch,Starch,Starch,1,19,22
9/12/2013,Canton-S,20,4.way,2,3,15,R,R,assortative,Starch,Starch,Starch,1,33,17
9/12/2013,Canton-S,20,4.way,2,3,18,R,R,assortative,Starch,Starch,Starch,1,40,19
9/12/2013,Canton-S,20,4.way,2,3,20,R,R,assortative,Starch,Starch,Starch,1,47,20
9/19/2013,Canton-S,20,4.way,1,1,1,L,L,assortative,Starch,Starch,Starch,1,6,29
9/19/2013,Canton-S,20,4.way,1,1,4,L,L,assortative,Starch,Starch,Starch,1,8,15
9/19/2013,Canton-S,20,4.way,1,1,5,L,L,assortative,Starch,Starch,Starch,1,8,27
9/19/2013,Canton-S,20,4.way,1,1,13,L,L,assortative,Starch,Starch,Starch,1,10,26
9/19/2013,Canton-S,20,4.way,1,1,14,L,L,assortative,Starch,Starch,Starch,1,10,13
9/19/2013,Canton-S,20,4.way,1,2,6,L,L,assortative,Starch,Starch,Starch,1,10,18
9/19/2013,Canton-S,20,4.way,1,2,16,L,L,assortative,Starch,Starch,Starch,1,22,18
9/19/2013,Canton-S,20,4.way,1,2,18,L,L,assortative,Starch,Starch,Starch,1,25,24
9/19/2013,Canton-S,20,4.way,1,2,20,L,L,assortative,Starch,Starch,Starch,1,25,22
9/19/2013,Canton-S,20,4.way,1,3,8,L,L,assortative,Starch,Starch,Starch,1,15,17
9/19/2013,Canton-S,20,4.way,1,3,10,L,L,assortative,Starch,Starch,Starch,1,17,20
9/19/2013,Canton-S,20,4.way,1,3,11,L,L,assortative,Starch,Starch,Starch,1,18,23
9/19/2013,Canton-S,20,4.way,1,3,14,L,L,assortative,Starch,Starch,Starch,1,21,13
9/19/2013,Canton-S,20,4.way,1,3,18,L,L,assortative,Starch,Starch,Starch,1,29,20
9/19/2013,Canton-S,20,4.way,1,4,2,L,L,assortative,Starch,Starch,Starch,1,7,21
9/19/2013,Canton-S,20,4.way,1,4,4,L,L,assortative,Starch,Starch,Starch,1,9,25
9/19/2013,Canton-S,20,4.way,1,4,5,L,L,assortative,Starch,Starch,Starch,1,12,23
9/19/2013,Canton-S,20,4.way,1,4,13,L,L,assortative,Starch,Starch,Starch,1,42,18
11/7/2013,Canton-S,20,4.way,2,1,1,L,R,assortative,Starch,Starch,Starch,1,1,12
11/7/2013,Canton-S,20,4.way,2,1,8,L,R,assortative,Starch,Starch,Starch,1,19,15
11/7/2013,Canton-S,20,4.way,2,1,10,L,R,assortative,Starch,Starch,Starch,1,24,16
11/7/2013,Canton-S,20,4.way,2,1,11,L,R,assortative,Starch,Starch,Starch,1,26,22
11/7/2013,Canton-S,20,4.way,2,2,1,L,R,assortative,Starch,Starch,Starch,1,5,14
11/7/2013,Canton-S,20,4.way,2,2,4,L,R,assortative,Starch,Starch,Starch,1,8,17
11/7/2013,Canton-S,20,4.way,2,2,6,L,R,assortative,Starch,Starch,Starch,1,12,17
11/7/2013,Canton-S,20,4.way,2,2,11,L,R,assortative,Starch,Starch,Starch,1,21,15
11/7/2013,Canton-S,20,4.way,2,2,16,L,R,assortative,Starch,Starch,Starch,1,32,20
11/7/2013,Canton-S,20,4.way,2,2,18,L,R,assortative,Starch,Starch,Starch,1,44,15
11/7/2013,Canton-S,20,4.way,2,4,2,R,L,assortative,Starch,Starch,Starch,1,14,20
11/7/2013,Canton-S,20,4.way,2,4,4,R,L,assortative,Starch,Starch,Starch,1,17,19
11/7/2013,Canton-S,20,4.way,2,4,6,R,L,assortative,Starch,Starch,Starch,1,22,15
11/7/2013,Canton-S,20,4.way,2,4,7,R,L,assortative,Starch,Starch,Starch,1,25,22
11/7/2013,Canton-S,20,4.way,2,4,11,R,L,assortative,Starch,Starch,Starch,1,33,22
11/14/2013,Canton-S,20,4.way,1,1,5,L,R,assortative,Starch,Starch,Starch,1,8,21
11/14/2013,Canton-S,20,4.way,1,1,6,L,R,assortative,Starch,Starch,Starch,1,9,20
11/14/2013,Canton-S,20,4.way,1,1,8,L,R,assortative,Starch,Starch,Starch,1,10,19
11/14/2013,Canton-S,20,4.way,1,1,11,L,R,assortative,Starch,Starch,Starch,1,17,20
11/14/2013,Canton-S,20,4.way,1,1,15,L,R,assortative,Starch,Starch,Starch,1,24,23
11/14/2013,Canton-S,20,4.way,1,1,18,L,R,assortative,Starch,Starch,Starch,1,50,23
11/14/2013,Canton-S,20,4.way,1,2,1,L,R,assortative,Starch,Starch,Starch,1,11,21
11/14/2013,Canton-S,20,4.way,1,2,3,L,R,assortative,Starch,Starch,Starch,1,13,19
2/12/2014,Canton-S,10,4.way,1,2,1,L,L,assortative,Starch,Starch,Starch,1,6,23
2/12/2014,Canton-S,10,4.way,1,2,3,L,L,assortative,Starch,Starch,Starch,1,9,20
2/12/2014,Canton-S,10,4.way,1,2,4,L,L,assortative,Starch,Starch,Starch,1,11,15
2/12/2014,Canton-S,10,4.way,1,2,5,L,L,assortative,Starch,Starch,Starch,1,15,22
2/12/2014,Canton-S,10,4.way,1,2,6,L,L,assortative,Starch,Starch,Starch,1,18,14
2/12/2014,Canton-S,10,4.way,1,2,7,L,L,assortative,Starch,Starch,Starch,1,18,14
2/12/2014,Canton-S,10,4.way,1,2,9,L,L,assortative,Starch,Starch,Starch,1,22,3
2/12/2014,Canton-S,10,4.way,1,2,10,L,L,assortative,Starch,Starch,Starch,1,20,35
2/12/2014,Canton-S,10,4.way,1,2,17,L,L,assortative,Starch,Starch,Starch,1,43,26
2/12/2014,Canton-S,10,4.way,1,2,18,L,L,assortative,Starch,Starch,Starch,1,48,16
2/12/2014,Canton-S,10,4.way,1,3,1,L,L,assortative,Starch,Starch,Starch,1,10,21
2/12/2014,Canton-S,10,4.way,1,3,7,L,L,assortative,Starch,Starch,Starch,1,17,23
2/12/2014,Canton-S,10,4.way,1,3,8,L,L,assortative,Starch,Starch,Starch,1,18,22
2/12/2014,Canton-S,10,4.way,1,3,11,L,L,assortative,Starch,Starch,Starch,1,20,22
2/12/2014,Canton-S,10,4.way,1,3,12,L,L,assortative,Starch,Starch,Starch,1,21,31
2/12/2014,Canton-S,10,4.way,1,3,13,L,L,assortative,Starch,Starch,Starch,1,24,25
2/12/2014,Canton-S,10,4.way,1,4,2,L,L,assortative,Starch,Starch,Starch,1,11,15
2/12/2014,Canton-S,10,4.way,1,4,3,L,L,assortative,Starch,Starch,Starch,1,11,25
2/12/2014,Canton-S,10,4.way,1,4,7,L,L,assortative,Starch,Starch,Starch,1,20,21
2/12/2014,Canton-S,10,4.way,1,4,8,L,L,assortative,Starch,Starch,Starch,1,26,20
2/12/2014,Canton-S,10,4.way,1,4,10,L,L,assortative,Starch,Starch,Starch,1,30,23
2/12/2014,Canton-S,10,4.way,1,4,13,L,L,assortative,Starch,Starch,Starch,1,34,21
4/17/2014,Canton s,NA,1,1,7,2,L,L,assortative,starch,starch,starch,1,8,23
4/17/2014,Canton s,NA,1,1,7,3,L,L,assortative,starch,starch,starch,1,8,28
4/17/2014,Canton s,NA,1,1,7,4,L,L,assortative,starch,starch,starch,1,NA,NA
4/17/2014,Canton s,NA,1,1,7,7,L,L,assortative,starch,starch,starch,1,11,16
4/17/2014,Canton s,NA,1,1,7,18,L,L,assortative,starch,starch,starch,1,30,24
4/17/2014,Canton s,NA,1,1,7,19,L,L,assortative,starch,starch,starch,1,38,25
4/17/2014,Canton s,NA,1,1,8,2,L,L,assortative,starch,starch,starch,1,6,23
4/17/2014,Canton s,NA,1,1,8,3,L,L,assortative,starch,starch,starch,1,6,23
4/17/2014,Canton s,NA,1,1,8,5,L,L,assortative,starch,starch,starch,1,10,26
4/17/2014,Canton s,NA,1,1,8,6,L,L,assortative,starch,starch,starch,1,10,17
4/17/2014,Canton s,NA,1,1,8,7,L,L,assortative,starch,starch,starch,1,10,19
4/17/2014,Canton s,NA,1,1,8,9,L,L,assortative,starch,starch,starch,1,10,19
4/17/2014,Canton s,NA,1,1,8,10,L,L,assortative,starch,starch,starch,1,12,20
4/17/2014,Canton s,NA,1,1,8,12,L,L,assortative,starch,starch,starch,1,16,20
4/17/2014,Canton s,NA,1,1,8,13,L,L,assortative,starch,starch,starch,1,16,22
4/17/2014,Canton s,NA,1,1,8,14,L,L,assortative,starch,starch,starch,1,17,13
4/17/2014,Canton s,NA,1,1,8,15,L,L,assortative,starch,starch,starch,1,14,21
4/17/2014,Canton s,NA,1,1,8,17,L,L,assortative,starch,starch,starch,1,18,27
4/17/2014,Canton s,NA,1,1,8,18,L,L,assortative,starch,starch,starch,1,20,26
4/17/2014,Canton s,NA,1,1,8,19,L,L,assortative,starch,starch,starch,1,20,23
4/17/2014,Canton s,NA,1,1,8,21,L,L,assortative,starch,starch,starch,1,26,22
4/17/2014,Canton s,NA,1,1,7,17,L,L,assortative,starch,starch,starch,1,24,21
4/24/2014,Canton s,NA,1,2,3,1,R,R,assortative,starch,starch,starch,1,10,18
4/24/2014,Canton s,NA,1,2,3,2,R,R,assortative,starch,starch,starch,1,12,14
4/24/2014,Canton s,NA,1,2,3,3,R,R,assortative,starch,starch,starch,1,13,13
4/24/2014,Canton s,NA,1,2,3,5,R,R,assortative,starch,starch,starch,1,16,20
4/24/2014,Canton s,NA,1,2,3,7,R,R,assortative,starch,starch,starch,1,20,16
4/24/2014,Canton s,NA,1,2,3,11,R,R,assortative,starch,starch,starch,1,32,18
4/24/2014,Canton s,NA,1,2,3,15,R,R,assortative,starch,starch,starch,1,38,16
4/24/2014,Canton s,NA,1,2,3,18,R,R,assortative,starch,starch,starch,1,56,21
4/24/2014,Canton s,NA,1,2,8,4,R,R,assortative,starch,starch,starch,1,29,15
5/1/2014,Canton s,NA,1,1,7,13,L,L,assortative,starch,starch,starch,1,30,18
5/1/2014,Canton s,NA,1,1,8,1,L,L,assortative,starch,starch,starch,1,4,19
5/1/2014,Canton s,NA,1,1,8,2,L,L,assortative,starch,starch,starch,1,5,20
5/1/2014,Canton s,NA,1,1,8,5,L,L,assortative,starch,starch,starch,1,7,14
5/1/2014,Canton s,NA,1,1,8,8,L,L,assortative,starch,starch,starch,1,10,22
5/1/2014,Canton s,NA,1,1,8,9,L,L,assortative,starch,starch,starch,1,11,15
5/1/2014,Canton s,NA,1,2,8,14,L,L,assortative,starch,starch,starch,1,27,14
5/7/2014,Canton s,NA,1,2,7,4,R,R,assortative,starch,starch,starch,1,18,18
5/7/2014,Canton s,NA,1,2,7,6,R,R,assortative,starch,starch,starch,1,20,16
5/7/2014,Canton s,NA,1,2,7,8,R,R,assortative,starch,starch,starch,1,26,12
5/7/2014,Canton s,NA,1,2,7,13,R,R,assortative,starch,starch,starch,1,34,13
5/7/2014,Canton s,NA,1,2,8,2,R,R,assortative,starch,starch,starch,1,6,21
5/7/2014,Canton s,NA,1,2,8,5,R,R,assortative,starch,starch,starch,1,13,17
5/7/2014,Canton s,NA,1,2,8,6,R,R,assortative,starch,starch,starch,1,17,13
5/7/2014,Canton s,NA,1,2,8,7,R,R,assortative,starch,starch,starch,1,20,12
5/7/2014,Canton s,NA,1,2,8,9,R,R,assortative,starch,starch,starch,1,22,11
5/7/2014,Canton s,NA,1,2,8,10,R,R,assortative,starch,starch,starch,1,22,3
5/7/2014,Canton s,NA,1,2,8,14,R,R,assortative,starch,starch,starch,1,33,10
5/7/2014,Canton s,NA,1,2,8,16,R,R,assortative,starch,starch,starch,1,34,NA
5/7/2014,Canton s,NA,1,2,8,17,R,R,assortative,starch,starch,starch,1,35,9
5/7/2014,Canton s,NA,1,2,8,18,R,R,assortative,starch,starch,starch,1,36,7
5/15/2014,Canton s,NA,1,2,7,1,L,L,assortative,starch,starch,starch,1,5,18
5/15/2014,Canton s,NA,1,2,7,2,L,L,assortative,starch,starch,starch,1,7,18
5/15/2014,Canton s,NA,1,2,7,3,L,L,assortative,starch,starch,starch,1,8,21
5/15/2014,Canton s,NA,1,2,7,4,L,L,assortative,starch,starch,starch,1,13,12
5/15/2014,Canton s,NA,1,2,7,5,L,L,assortative,starch,starch,starch,1,15,22
5/15/2014,Canton s,NA,1,2,7,6,L,L,assortative,starch,starch,starch,1,20,21
5/15/2014,Canton s,NA,1,2,7,7,L,L,assortative,starch,starch,starch,1,40,7
5/15/2014,Canton s,NA,1,2,7,8,L,L,assortative,starch,starch,starch,1,42,17
5/15/2014,Canton s,NA,1,2,7,9,L,L,assortative,starch,starch,starch,1,45,18
5/15/2014,Canton s,NA,1,2,7,10,L,L,assortative,starch,starch,starch,1,46,24
5/15/2014,Canton s,NA,1,2,7,11,L,L,assortative,starch,starch,starch,1,54,16
5/15/2014,Canton s,NA,1,2,8,2,L,L,assortative,starch,starch,starch,1,8,15
5/15/2014,Canton s,NA,1,2,8,3,L,L,assortative,starch,starch,starch,1,9,19
5/15/2014,Canton s,NA,1,2,8,4,L,L,assortative,starch,starch,starch,1,9,22
5/15/2014,Canton s,NA,1,2,8,6,L,L,assortative,starch,starch,starch,1,13,18
5/15/2014,Canton s,NA,1,2,8,8,L,L,assortative,starch,starch,starch,1,19,23
5/15/2014,Canton s,NA,1,2,8,10,L,L,assortative,starch,starch,starch,1,33,17
5/15/2014,Canton s,NA,1,2,8,11,L,L,assortative,starch,starch,starch,1,39,19
5/15/2014,Canton s,NA,1,2,8,12,L,L,assortative,starch,starch,starch,1,41,30
5/15/2014,Canton s,NA,1,2,8,13,L,L,assortative,starch,starch,starch,1,53,16
5/15/2014,Canton s,NA,1,1,8,14,L,L,assortative,starch,starch,starch,1,53,18
5/15/2014,Canton s,NA,1,1,8,15,L,L,assortative,starch,starch,starch,1,57,15
5/22/2014,Canton s,NA,1,1,4,3,R,R,assortative,starch,starch,starch,1,16,NA
5/22/2014,Canton s,NA,1,1,4,8,R,R,assortative,starch,starch,starch,1,34,14
5/22/2014,Canton s,NA,1,1,4,10,R,R,assortative,starch,starch,starch,1,44,24
5/22/2014,Canton s,NA,1,2,4,12,R,R,assortative,starch,starch,starch,1,57,19
5/28/2014,Canton s,NA,1,2,4,2,L,L,assortative,starch,starch,starch,1,12,21
5/28/2014,Canton s,NA,1,2,4,3,L,L,assortative,starch,starch,starch,1,12,21
5/28/2014,Canton s,NA,1,2,4,5,L,L,assortative,starch,starch,starch,1,13,17
5/28/2014,Canton s,NA,1,1,4,6,L,L,assortative,starch,starch,starch,1,15,18
6/5/2014,Canton s,NA,1,1,3,1,R,R,assortative,starch,starch,starch,1,10,13
6/5/2014,Canton s,NA,1,1,3,3,R,R,assortative,starch,starch,starch,1,11,18
6/5/2014,Canton s,NA,1,1,3,4,R,R,assortative,starch,starch,starch,1,11,18
6/5/2014,Canton s,NA,1,1,3,8,R,R,assortative,starch,starch,starch,1,18,25
6/5/2014,Canton s,NA,1,1,3,9,R,R,assortative,starch,starch,starch,1,27,22
6/5/2014,Canton s,NA,1,1,3,12,R,R,assortative,starch,starch,starch,1,34,15
6/5/2014,Canton s,NA,1,1,3,15,R,R,assortative,starch,starch,starch,1,49,22
4/17/2014,Canton s,NA,2,1,1,1,R,R,assortative,cmy,cmy,cmy,1,7,14
4/17/2014,Canton s,NA,2,1,1,5,R,R,assortative,cmy,cmy,cmy,1,11,17
4/17/2014,Canton s,NA,2,1,1,6,R,R,assortative,cmy,cmy,cmy,1,12,19
4/17/2014,Canton s,NA,2,1,1,7,R,R,assortative,cmy,cmy,cmy,1,12,19
4/17/2014,Canton s,NA,2,1,1,8,R,R,assortative,cmy,cmy,cmy,1,12,19
4/17/2014,Canton s,NA,2,1,1,10,R,R,assortative,cmy,cmy,cmy,1,14,23
4/17/2014,Canton s,NA,2,1,1,11,R,R,assortative,cmy,cmy,cmy,1,15,25
4/17/2014,Canton s,NA,2,1,1,12,R,R,assortative,cmy,cmy,cmy,1,17,24
4/17/2014,Canton s,NA,2,1,1,15,R,R,assortative,cmy,cmy,cmy,1,23,20
4/17/2014,Canton s,NA,2,1,1,16,R,R,assortative,cmy,cmy,cmy,1,25,24
4/17/2014,Canton s,NA,2,1,1,17,R,R,assortative,cmy,cmy,cmy,1,28,23
4/17/2014,Canton s,NA,2,1,1,19,R,R,assortative,cmy,cmy,cmy,1,39,24
4/17/2014,Canton s,NA,2,1,1,20,R,R,assortative,cmy,cmy,cmy,1,40,24
4/17/2014,Canton s,NA,2,1,1,21,R,R,assortative,cmy,cmy,cmy,1,40,21
4/17/2014,Canton s,NA,2,1,1,23,R,R,assortative,cmy,cmy,cmy,1,58,24
4/17/2014,Canton s,NA,2,1,2,3,R,R,assortative,cmy,cmy,cmy,1,12,17
4/17/2014,Canton s,NA,2,1,2,6,R,R,assortative,cmy,cmy,cmy,1,15,25
4/17/2014,Canton s,NA,2,1,2,7,R,R,assortative,cmy,cmy,cmy,1,15,19
4/17/2014,Canton s,NA,2,1,2,8,R,R,assortative,cmy,cmy,cmy,1,19,16
4/17/2014,Canton s,NA,2,1,2,9,R,R,assortative,cmy,cmy,cmy,1,20,19
4/17/2014,Canton s,NA,2,1,2,10,R,R,assortative,cmy,cmy,cmy,1,20,20
4/17/2014,Canton s,NA,2,1,2,11,R,R,assortative,cmy,cmy,cmy,1,21,23
4/17/2014,Canton s,NA,2,1,2,13,R,R,assortative,cmy,cmy,cmy,1,25,21
4/17/2014,Canton s,NA,2,1,2,15,R,R,assortative,cmy,cmy,cmy,1,29,19
4/17/2014,Canton s,NA,2,1,2,16,R,R,assortative,cmy,cmy,cmy,1,46,19
4/17/2014,Canton s,NA,2,1,2,17,R,R,assortative,cmy,cmy,cmy,1,47,18
4/17/2014,Canton s,NA,2,1,2,18,R,R,assortative,cmy,cmy,cmy,1,55,20
4/24/2014,Canton s,NA,2,2,5,1,L,L,assortative,cmy,cmy,cmy,1,3,21
4/24/2014,Canton s,NA,2,2,5,2,L,L,assortative,cmy,cmy,cmy,1,7,15
4/24/2014,Canton s,NA,2,2,5,4,L,L,assortative,cmy,cmy,cmy,1,7,19
4/24/2014,Canton s,NA,2,2,5,8,L,L,assortative,cmy,cmy,cmy,1,13,16
4/24/2014,Canton s,NA,2,2,5,15,L,L,assortative,cmy,cmy,cmy,1,27,14
4/24/2014,Canton s,NA,2,2,5,16,L,L,assortative,cmy,cmy,cmy,1,28,16
4/24/2014,Canton s,NA,2,2,5,18,L,L,assortative,cmy,cmy,cmy,1,31,21
4/24/2014,Canton s,NA,2,2,5,20,L,L,assortative,cmy,cmy,cmy,1,43,16
4/24/2014,Canton s,NA,2,2,6,1,L,L,assortative,cmy,cmy,cmy,1,0,13
4/24/2014,Canton s,NA,2,2,6,2,L,L,assortative,cmy,cmy,cmy,1,0,13
4/24/2014,Canton s,NA,2,2,6,8,L,L,assortative,cmy,cmy,cmy,1,38,22
4/24/2014,Canton s,NA,2,2,6,9,L,L,assortative,cmy,cmy,cmy,1,41,18
4/24/2014,Canton s,NA,2,2,6,10,L,L,assortative,cmy,cmy,cmy,1,52,18
5/1/2014,Canton s,NA,2,1,1,1,R,R,assortative,cmy,cmy,cmy,1,9,13
5/1/2014,Canton s,NA,2,1,1,2,R,R,assortative,cmy,cmy,cmy,1,10,12
5/1/2014,Canton s,NA,2,1,1,4,R,R,assortative,cmy,cmy,cmy,1,13,24
5/1/2014,Canton s,NA,2,1,1,5,R,R,assortative,cmy,cmy,cmy,1,14,24
5/1/2014,Canton s,NA,2,1,1,9,R,R,assortative,cmy,cmy,cmy,1,24,19
5/1/2014,Canton s,NA,2,1,1,11,R,R,assortative,cmy,cmy,cmy,1,34,20
5/1/2014,Canton s,NA,2,1,1,13,R,R,assortative,cmy,cmy,cmy,1,42,16
5/1/2014,Canton s,NA,2,1,2,3,R,R,assortative,cmy,cmy,cmy,1,7,21
5/1/2014,Canton s,NA,2,1,2,6,R,R,assortative,cmy,cmy,cmy,1,9,18
5/1/2014,Canton s,NA,2,1,2,9,R,R,assortative,cmy,cmy,cmy,1,12,17
5/1/2014,Canton s,NA,2,1,2,11,R,R,assortative,cmy,cmy,cmy,1,18,16
5/1/2014,Canton s,NA,2,1,2,14,R,R,assortative,cmy,cmy,cmy,1,21,20
5/1/2014,Canton s,NA,2,1,2,15,R,R,assortative,cmy,cmy,cmy,1,24,21
5/1/2014,Canton s,NA,2,1,2,17,R,R,assortative,cmy,cmy,cmy,1,54,21
5/7/2014,Canton s,NA,2,2,1,1,L,L,assortative,cmy,cmy,cmy,1,16,20
5/7/2014,Canton s,NA,2,2,1,2,L,L,assortative,cmy,cmy,cmy,1,17,17
5/7/2014,Canton s,NA,2,2,1,4,L,L,assortative,cmy,cmy,cmy,1,18,17
5/7/2014,Canton s,NA,2,2,1,5,L,L,assortative,cmy,cmy,cmy,1,20,25
5/7/2014,Canton s,NA,2,2,1,6,L,L,assortative,cmy,cmy,cmy,1,26,22
5/7/2014,Canton s,NA,2,2,1,7,L,L,assortative,cmy,cmy,cmy,1,27,20
5/7/2014,Canton s,NA,2,2,1,9,L,L,assortative,cmy,cmy,cmy,1,33,16
5/7/2014,Canton s,NA,2,2,1,10,L,L,assortative,cmy,cmy,cmy,1,33,19
5/7/2014,Canton s,NA,2,2,1,11,L,L,assortative,cmy,cmy,cmy,1,34,16
5/7/2014,Canton s,NA,2,2,1,12,L,L,assortative,cmy,cmy,cmy,1,47,17
5/7/2014,Canton s,NA,2,2,1,14,L,L,assortative,cmy,cmy,cmy,1,57,20
5/7/2014,Canton s,NA,2,2,2,2,L,L,assortative,cmy,cmy,cmy,1,12,24
5/7/2014,Canton s,NA,2,2,2,3,L,L,assortative,cmy,cmy,cmy,1,16,18
5/7/2014,Canton s,NA,2,2,2,4,L,L,assortative,cmy,cmy,cmy,1,16,20
5/7/2014,Canton s,NA,2,2,2,5,L,L,assortative,cmy,cmy,cmy,1,16,20
5/7/2014,Canton s,NA,2,2,2,6,L,L,assortative,cmy,cmy,cmy,1,16,23
5/7/2014,Canton s,NA,2,2,2,11,L,L,assortative,cmy,cmy,cmy,1,25,20
5/7/2014,Canton s,NA,2,2,2,13,L,L,assortative,cmy,cmy,cmy,1,32,19
5/7/2014,Canton s,NA,2,2,2,14,L,L,assortative,cmy,cmy,cmy,1,33,18
5/7/2014,Canton s,NA,2,2,2,17,L,L,assortative,cmy,cmy,cmy,1,49,19
5/15/2014,Canton s,NA,2,2,1,3,R,R,assortative,cmy,cmy,cmy,1,18,22
5/15/2014,Canton s,NA,2,2,1,5,R,R,assortative,cmy,cmy,cmy,1,24,21
5/15/2014,Canton s,NA,2,2,1,6,R,R,assortative,cmy,cmy,cmy,1,32,21
5/15/2014,Canton s,NA,2,2,1,7,R,R,assortative,cmy,cmy,cmy,1,40,15
5/15/2014,Canton s,NA,2,2,2,3,R,R,assortative,cmy,cmy,cmy,1,8,18
5/15/2014,Canton s,NA,2,2,2,4,R,R,assortative,cmy,cmy,cmy,1,12,14
5/15/2014,Canton s,NA,2,2,2,7,R,R,assortative,cmy,cmy,cmy,1,14,18
5/15/2014,Canton s,NA,2,2,2,8,R,R,assortative,cmy,cmy,cmy,1,16,16
5/15/2014,Canton s,NA,2,2,2,9,R,R,assortative,cmy,cmy,cmy,1,26,17
5/15/2014,Canton s,NA,2,2,2,11,R,R,assortative,cmy,cmy,cmy,1,37,21
5/15/2014,Canton s,NA,2,2,2,14,R,R,assortative,cmy,cmy,cmy,1,55,13
5/22/2014,Canton s,NA,2,1,1,1,L,L,assortative,cmy,cmy,cmy,1,14,18
5/22/2014,Canton s,NA,2,1,1,3,L,L,assortative,cmy,cmy,cmy,1,17,17
5/22/2014,Canton s,NA,2,1,1,5,L,L,assortative,cmy,cmy,cmy,1,34,24
5/22/2014,Canton s,NA,2,1,1,6,L,L,assortative,cmy,cmy,cmy,1,40,25
5/22/2014,Canton s,NA,2,1,1,9,L,L,assortative,cmy,cmy,cmy,1,47,23
5/22/2014,Canton s,NA,2,1,1,10,L,L,assortative,cmy,cmy,cmy,1,50,25
5/22/2014,Canton s,NA,2,1,1,11,L,L,assortative,cmy,cmy,cmy,1,53,19
5/22/2014,Canton s,NA,2,1,1,12,L,L,assortative,cmy,cmy,cmy,1,53,18
5/28/2014,Canton s,NA,2,2,1,1,R,R,assortative,cmy,cmy,cmy,1,0,16
5/28/2014,Canton s,NA,2,2,1,3,R,R,assortative,cmy,cmy,cmy,1,NA,NA
5/28/2014,Canton s,NA,2,2,1,7,R,R,assortative,cmy,cmy,cmy,1,13,22
5/28/2014,Canton s,NA,2,2,1,9,R,R,assortative,cmy,cmy,cmy,1,13,20
5/28/2014,Canton s,NA,2,2,1,12,R,R,assortative,cmy,cmy,cmy,1,15,19
5/28/2014,Canton s,NA,2,2,1,13,R,R,assortative,cmy,cmy,cmy,1,15,22
